Medical Code,Cost
27226,344.35
1593K,408.68
59325,1731.15
55809,2305.54
7881T,2113.4
1440T,53.34
7998A,328.42
93950,368.62
93706,1409.48
55529,2081.87
37958,398.24
94280,6075.37
8264Z,386.66
9145I,403.49
2614N,258.05
31793,335.26
1954R,340.27
8842R,272.35
5035X,54.47
1923J,249.91
70173,8779.11
6344M,303.71
3992F,3678.13
8357Q,411.54
4952M,455.64
57814,70.64
8579C,339.75
99603,83.16
22842,494.21
8295A,426.41
55556,370.12
88582,832.85
68199,8975.67
3120E,109.32
88756,124.88
39135,382.08
24747,415.25
9996T,127.05
16874,152.97
5593Q,331.56
60084,447.17
14853,8598.02
61349,266.54
11159,447.2
7063R,214.14
7107Y,293.89
3734Z,291.37
6920V,342.76
4424X,7580.39
8335U,259.32
3507X,145.01
8132P,1962.09
9939H,9776.5
9095M,128.58
2737A,360.89
7853J,5436.35
80124,163.71
8712N,3822.09
65478,457.89
4117K,147.82
7090F,5600.31
80294,456.05
99623,66.61
3428C,240.69
84830,8221.93
8313U,2028.89
81900,369.25
58884,431.23
63848,6559.74
1170Q,89.87
70174,464.98
3210G,356.89
9640N,365.4
6531U,90.36
1956U,455.26
94774,7737.75
33072,398.13
1358P,113.33
4594W,292.76
5649D,271.21
39283,68.69
5419F,142.24
8654V,301.76
7578A,195.86
3078T,83.31
9862V,97.36
1697E,233.61
2828Y,143.19
1111M,168.04
38664,7794.64
49794,273.92
93969,318.98
9685O,356.1
5859L,290.07
9694C,374.58
9225T,339.17
2414N,7107.34
7719A,84.52
1161B,456.53
5165L,319.19
6464C,336.95
85629,469.27
3033A,441.88
9440A,384.36
71239,6084.24
2897C,302.91
86161,2864.2
44847,416.63
5066F,198.38
31761,477.08
5193C,392.37
9946K,158.7
74183,380.48
7051I,411.47
29841,255.08
81201,70.33
55502,330.17
15204,327.16
9967V,3029.13
11669,165.85
46190,8597.35
12082,290.67
13260,270.94
92116,6307.97
6203I,198.56
8568P,349.49
1797Q,56.51
29351,7235.31
97467,8574.68
5654E,258.45
56144,8064.52
58002,186.38
85110,381.06
6761N,373.87
58429,761.4
2436U,484.62
6328M,306.54
5598Y,111.98
3227T,80.65
43636,401.51
7681G,248.62
9590L,90.59
57865,431.93
53015,283.14
5719Q,2695.66
93007,283.63
3534D,288.09
2241N,471.59
4592L,59.26
8421W,118.6
8434C,2407.55
3965T,111.34
4955V,200.77
7781P,253.46
29403,361.29
6618A,377.56
5862S,370.67
61458,9620.93
9783D,276.55
14220,459.27
8950K,2397.94
1601S,4923.97
93930,2101.66
1562Q,4993.91
42779,442.75
76046,397.07
76350,218.76
38370,7579.65
83901,371.74
9025O,177.75
8259A,63.96
68098,85.23
12710,461.95
29773,347.37
7718M,7398.64
14481,323.23
18421,490.97
2042F,3630.31
13818,228.09
2867S,80.72
59007,366.72
55882,162.22
6174S,320.26
36858,201.98
4633Q,8991.89
2627K,57.24
59527,242.2
7534U,109.64
34050,7284.24
9561T,147.24
85261,143.39
7559V,494.27
8250A,97.02
11382,213.8
4189W,63.37
7306E,220.29
6559W,89.08
41853,240.04
10787,94.17
5040P,769.42
89815,56.1
8717B,459.86
24719,499.43
17606,293.28
3720V,124.87
4145A,312.33
92959,7532.24
31716,147.39
8416V,427.72
36535,358.05
2732T,476.47
8641M,329.04
12738,422.99
96472,302.87
76377,418.99
9589U,139.84
4065W,7843.05
30411,463.77
9937W,302.48
3688C,55.31
8462I,424.75
29295,474.74
1682L,101.72
26429,146.46
3914I,224.13
3702Q,268.05
89548,385.1
6306P,438.56
8047F,234.47
9995L,447.51
4341L,3700.06
52741,477.9
9230Z,275.02
2987F,9516.44
11427,133.83
6329Z,166.52
9741V,112.65
1954Y,456.24
69693,2412.05
28780,215.55
8125A,362.01
84597,97.22
8073T,147.63
85332,191.72
3225C,57.7
78964,155.9
14800,398.56
1436D,462.57
4859L,2068.96
1651C,331.4
44011,444.05
36762,351.92
6751W,365.62
17600,263.86
2295J,9789.14
2353K,435.2
5214M,153.9
6644G,434.82
1319C,486.62
5191U,6978.87
31252,153.34
61124,394.23
17620,2750.8
22807,2564.02
2791U,245.17
2801J,85.35
18588,181.57
23346,2994.79
43890,495.5
25027,133.48
1884H,215.36
2142J,206.09
87108,346.85
65724,369.8
9359S,270.27
1076V,2421.95
7032Y,1147.6
1973W,129.9
38040,422.24
7458E,311.29
5514Z,1749.01
4687A,384.69
4134L,199.61
5340Y,156.59
5319Q,326.03
7095Y,9445.73
95966,342.37
9591A,211.74
28904,449.8
40264,467.49
90448,52.5
3525O,255.28
47814,127.57
6124C,433.87
45537,273.39
62395,318.91
94446,487.62
6706I,3427.88
1313I,404.76
70529,376.89
92647,5779.47
9831R,3223.39
1291B,194.74
58409,57.19
69508,3566.02
4643H,292.81
8607G,117.79
27386,179.04
7198U,421.07
1786I,319.19
3768U,461.37
97904,3492.67
44531,425.36
8285C,234.36
26072,1914.49
16184,444.8
3581J,94.09
25525,9523.26
6559N,353.28
46885,399.47
9503C,65.75
2915V,3226.05
8156R,334.05
40317,290.76
9227Z,358.87
21815,325.65
57164,347.76
9309D,1703.28
66553,4433.51
34497,151.7
5645X,9101.4
55069,485.25
54153,2492.37
49857,5748.96
67774,429.02
7107C,877.16
23613,337.93
8975C,6081.54
55400,8454.68
6368O,73.08
9420W,369.48
54008,334.6
7781R,58.65
8187W,232.14
32911,7518.03
1818S,283.33
9087T,8189.19
1748U,173.34
2874N,291.48
53839,5305.25
8479T,2408.82
7699G,255.98
42576,7249.37
2793Z,200.85
5932W,403.2
8816B,7677.05
5423P,315.77
40577,265.63
8868O,221.07
6682H,463.08
58133,456.1
93933,56.3
87817,1978.57
6044G,414.3
36204,71.09
3604K,1012.29
7539J,121.78
8568L,84.45
1713A,360.13
9835L,165.64
17137,5937.13
37128,387.06
5030Y,118.68
74861,98.82
5137T,307.06
70660,195.58
20997,461.76
6603I,485.56
6683Q,7811.27
74593,9177.02
9504Q,223.71
3044J,446.49
15238,382.76
2147L,846.79
2432P,135.34
2064D,824.6
8635Y,223.18
33168,222.08
9276G,217.8
7326W,590.8
3063G,8771.75
64093,59.06
4314X,357.86
1540J,442.41
45415,222.13
36667,82.49
4100P,371.63
33380,475.99
37001,79.0
83141,92.64
44586,166.88
6834P,433.07
98749,367.89
31301,6422.1
70070,256.9
80435,3646.26
8141Q,417.7
27129,303.61
8572O,176.54
4079W,5853.93
7190Z,8598.46
1280S,50.36
86190,319.21
71582,294.26
2281E,3481.48
8202N,364.22
6828N,432.57
4502A,333.49
92055,445.83
42913,201.33
33140,229.39
4888F,52.94
68081,340.55
81186,463.98
48967,495.68
6252T,458.36
5896E,115.8
9207M,397.96
3160Z,423.18
2366N,362.0
6254N,1352.97
53597,7055.38
45124,296.91
9993E,403.78
60069,374.64
3312K,7085.34
80708,56.4
48112,297.68
6068D,113.27
4699L,448.28
29618,227.15
79589,82.52
64800,9523.72
7598C,5915.37
91069,287.41
3797K,279.1
6703M,443.94
4545D,428.08
5035F,261.75
9581L,147.9
44291,452.6
9383U,156.37
7535M,474.84
26021,6289.12
1672C,5426.94
5437J,418.97
2443Z,412.24
20054,461.93
6769J,294.2
72181,203.34
87056,344.15
44550,413.36
5068H,745.31
87031,8945.05
2130V,819.2
3962Y,136.06
13229,456.3
75967,9047.46
27746,236.14
2958S,371.38
58221,268.94
73096,356.93
23092,499.15
7489U,7831.65
8513X,438.8
5092S,91.76
1905W,338.07
3702L,418.27
79786,316.14
63446,8654.79
8925A,4327.86
18281,2228.6
5981Q,447.47
7701X,413.62
8156Y,4179.65
2322U,192.41
8847I,205.52
71968,7771.17
7856T,126.12
2240U,9131.15
78262,286.78
5736H,1808.13
4026I,271.33
6512S,7142.19
4800S,404.67
86055,2094.32
13162,379.95
15464,6048.57
1434A,102.96
6798V,491.39
92238,5535.49
3167L,405.66
7994J,348.11
7879M,183.01
58607,454.2
5729P,459.98
67370,164.7
7439C,75.96
4528H,1894.16
2599D,2646.8
5810B,2245.49
1553A,433.5
90408,143.92
7052P,239.39
9212F,265.83
8921Y,7870.52
4979I,5351.94
85608,8013.9
2950N,320.86
2817E,155.18
61835,3922.17
6315T,472.26
7608S,116.85
38454,92.85
1777B,298.54
6420K,464.87
14069,74.33
19638,2652.43
14941,365.12
2717A,360.9
74299,54.39
4583W,70.34
45595,178.21
81180,2861.98
6352U,5738.28
2074T,70.51
56786,274.33
4258R,230.23
9214G,242.28
3367C,236.3
70987,3611.6
9451N,3478.74
2059S,63.91
35421,438.1
8693E,254.77
8681Y,191.32
3128X,174.58
3510Q,170.77
5821B,277.34
1915O,326.71
12181,98.38
4023S,7862.41
20309,158.86
3953Y,211.25
3340P,1136.96
4975S,8591.52
1383C,7108.26
7857V,163.45
53932,222.5
73402,8823.99
7981N,247.92
9445O,223.96
95929,274.01
52267,291.53
6610G,9863.83
4710M,415.31
9632Q,90.93
3374E,451.72
38627,164.12
6324N,297.16
7578T,474.08
23410,230.32
64866,237.21
60527,212.81
6252H,6428.03
58888,5551.76
9370H,106.6
1439W,379.0
4971E,343.84
15283,85.94
36402,1991.05
1912I,143.25
2142Y,477.51
6806S,76.18
19115,209.84
60160,246.86
80713,424.04
5888K,407.04
1851T,9528.04
5598P,267.12
47155,314.59
54348,445.27
92788,356.03
8062F,248.1
29587,111.41
5333M,185.52
42456,80.84
6573O,454.55
88470,433.9
6951W,214.55
4120X,5947.98
33129,128.61
6150Z,99.48
30845,56.62
67599,268.7
93907,50.65
6514F,190.91
88649,97.76
41032,51.28
2119U,333.71
59525,197.01
2638W,493.28
41223,458.83
5693Y,227.25
1647N,1672.58
43486,4656.24
96246,432.51
82413,136.07
59536,266.01
79675,98.99
7836W,119.37
89350,185.18
75939,161.9
6368P,156.91
4078P,2867.32
7372Y,474.7
49562,295.93
44155,128.21
88598,249.36
8740P,291.32
73085,5770.99
84740,209.87
6203R,318.85
66075,5101.41
66747,75.29
36120,199.54
9452R,309.41
93739,2124.84
7791Q,418.81
89219,436.27
5762W,8446.4
98940,482.79
6082M,165.76
34536,213.51
5477K,228.44
3437D,1290.98
1554K,152.15
49761,434.32
6057G,63.8
78418,338.86
3970D,325.37
2661W,5998.96
92709,3487.66
4959Q,63.06
25930,459.14
20344,386.27
89154,451.3
15775,357.84
88832,202.13
97888,276.11
26031,419.39
7480U,232.96
3586V,417.57
56292,351.49
44336,441.66
8503U,480.66
46968,273.46
15972,319.5
35911,499.44
97265,93.49
79083,121.4
26997,465.05
2778X,243.78
99935,177.48
79266,297.87
2878K,106.78
67319,234.88
9822L,202.43
3511I,6643.23
9900F,199.36
38888,137.02
10935,141.05
2970N,497.03
8687S,8395.3
2300F,98.62
74302,9579.3
6964D,140.62
6568L,458.67
9762U,296.58
3271L,9117.52
3601L,443.1
72096,240.85
3450H,446.13
3534Z,490.54
92417,705.67
8498W,77.99
5953T,3791.08
30207,279.97
3753W,342.83
36244,160.57
3646S,1439.61
1888P,5338.84
20723,9676.15
98469,4291.46
9392T,7981.3
46657,237.23
18484,104.86
88148,6895.0
2349H,60.76
5486K,435.37
33525,258.31
13535,2167.13
11005,360.97
9957L,323.99
4846T,129.24
28131,147.77
8177E,75.36
5332V,386.96
63267,240.52
8833D,236.1
6565C,354.78
35913,2705.75
18203,85.06
19914,140.39
46149,370.39
26229,2455.34
76222,266.07
77506,4082.64
67069,277.53
15368,281.37
7247J,6464.97
15537,326.8
9816J,56.98
50753,82.87
9138A,687.56
40617,412.23
27350,118.36
7245J,78.17
54025,4257.46
41692,185.4
35292,6365.92
7214F,186.32
1798B,100.62
5670Z,5890.78
5272M,140.77
92471,68.31
6434H,480.75
58575,3747.89
4415F,5370.79
49938,478.32
6402Q,182.79
93255,98.23
28750,379.34
44100,426.94
2823Q,139.73
21483,315.29
7692E,279.94
8437R,357.89
4785O,1618.82
9412M,183.39
6021F,62.59
9742G,361.53
66720,1144.95
38048,467.62
47009,437.01
64624,564.88
57358,339.29
23214,52.71
11193,138.25
5869Q,461.13
2705C,343.16
24248,427.77
72910,8266.71
12426,3318.06
34821,8523.37
8541F,6419.94
38678,5196.71
63750,94.45
17494,312.36
97168,9488.72
1146U,382.42
7055Y,351.24
57188,455.77
78741,491.7
24358,167.13
6162G,335.98
7702J,3644.0
31203,277.67
21328,1452.22
7791J,4104.48
48909,824.78
7634W,494.51
38039,360.44
31523,296.63
70814,187.67
57739,459.86
7898S,7435.65
6204Z,1789.26
39478,107.45
74882,351.5
22607,481.74
84303,5060.06
61546,250.98
73989,272.42
5976W,315.8
4771P,169.29
7530D,342.52
53824,1064.24
7437K,5866.73
9950K,142.19
76011,305.75
9897Q,2383.91
11395,7474.37
72430,454.15
25874,270.97
78604,6764.38
26294,263.72
8020P,251.86
7933E,9426.61
5488M,152.09
9212B,454.14
31215,3501.73
60720,233.95
1666C,431.07
3508C,392.41
10264,5755.85
35507,482.08
2620Z,95.44
44789,322.32
84878,80.88
6728V,3379.21
2970M,4750.03
63192,4506.88
99905,219.98
2961H,168.63
15622,310.94
83226,183.59
3248H,116.77
3099O,62.14
5859U,484.07
1030X,8151.79
12675,431.81
60747,50.9
9090A,391.69
4716X,185.68
6139W,2611.78
44621,453.71
3136P,388.74
44439,2759.55
60099,480.24
44037,3837.76
64041,351.87
62517,409.14
3779R,255.03
8618Q,313.49
2577Q,2026.83
6373J,395.73
69708,209.34
91232,8441.56
36478,1620.66
58935,4829.6
8942G,8758.37
57963,492.69
40850,274.34
17772,497.87
10923,455.78
37611,364.72
6505Y,389.6
2380M,69.88
65476,265.84
3000J,4055.7
5266Y,2171.84
9764S,462.5
44700,129.97
12183,432.1
56416,3113.47
5532W,189.16
41020,446.93
1323C,5383.43
66743,342.25
88009,8017.9
2220X,421.77
1621Q,5366.95
36978,5656.43
65983,273.74
33437,343.99
6754K,8018.22
19278,353.08
4803I,63.64
9501G,2183.25
40946,413.73
53942,229.66
12216,204.59
42454,7357.3
2243R,189.26
1124S,77.96
9176L,170.13
4797Z,399.72
7598M,480.99
6178F,9086.99
9571Y,84.11
6456I,5205.33
18625,69.21
32083,271.75
1098K,7132.44
66498,326.14
2235A,6657.98
6611S,442.51
41513,423.61
1336W,462.66
9321Y,4675.15
25426,482.89
78441,66.31
4418N,83.03
77431,155.47
4238R,398.38
88587,225.05
3631Z,4882.76
87099,7192.53
96031,408.46
5682A,337.68
8408D,135.46
57764,816.58
5913V,1091.62
9782X,371.43
4241S,7070.88
31779,405.87
9181V,455.84
45822,8066.95
1577K,308.75
32844,3177.99
65704,9097.78
8224V,277.0
77682,403.51
3865J,110.55
85352,465.13
2308Z,207.15
45818,5973.36
9078K,131.27
90418,309.98
94750,189.3
3073W,2728.29
8769R,130.49
3022Z,266.9
6272J,95.12
47109,200.59
5063Z,422.09
77803,4767.08
85706,347.3
5792U,275.72
3446R,125.96
94827,367.44
1460D,118.5
54709,344.8
96291,439.13
6542W,238.85
46005,2515.8
16701,6130.22
82039,149.22
68524,137.63
15115,203.55
94966,424.85
88583,159.2
3039G,420.0
41492,414.35
6816M,499.78
8134C,101.91
3169Y,467.45
84369,5525.82
39167,234.87
54265,451.09
95013,228.29
2479U,164.95
90149,63.71
7242Y,453.53
1451F,7237.84
3123G,460.69
33988,8776.97
4722K,624.94
1868W,4208.2
1148D,59.8
81859,368.92
6171F,366.07
42997,6187.04
44918,390.17
8780W,338.65
11040,7479.02
3163I,134.37
3364U,464.31
4569P,155.84
48322,54.49
84395,164.85
48663,2941.94
77611,464.73
81229,295.15
3931T,137.84
1690R,3338.49
9303L,91.51
1020Y,66.74
57233,377.85
80915,406.79
88456,108.62
37273,364.72
8011F,7439.11
7339H,65.19
82626,141.62
76491,2134.98
60746,282.11
7252X,449.93
8337K,257.5
4456I,8181.06
60210,407.31
4144E,495.38
6798H,327.39
6628Z,198.16
6056Q,141.77
2215Z,92.21
45040,4169.95
72152,66.76
61047,497.99
63211,116.18
79293,6070.74
9154E,7829.79
2781Q,242.39
6364C,2353.64
53447,134.93
8453W,9757.32
57231,222.14
37019,273.41
8739X,4426.02
24639,229.04
3588P,251.32
4921V,470.16
3774H,188.31
6664N,394.68
6010F,442.65
7287X,375.52
5532J,126.66
69464,388.73
9947T,157.8
2205S,3344.93
73054,484.69
82140,4742.71
2824X,494.01
1303G,4938.74
31710,327.22
13899,3975.33
1840N,425.18
9625H,4407.31
1397B,264.63
5635Q,4930.95
47203,83.79
6661W,2994.08
85000,176.62
2160E,308.24
3658M,256.27
91858,3257.97
41095,347.54
68934,326.71
9532N,217.98
1838A,261.61
8632D,438.27
1405O,260.53
50979,414.75
52951,152.14
5928F,6930.02
1646I,206.39
1447Y,1523.9
49095,366.73
33443,453.0
95262,234.5
3393Z,440.18
5384U,374.84
44203,146.4
52145,4166.08
2896Z,126.45
3605P,76.44
3323I,65.75
82568,3939.34
23348,155.33
5569P,468.72
17210,149.41
9723N,51.48
2588W,266.37
56634,282.76
8200O,8791.19
51750,358.57
6138R,456.01
69798,71.85
17340,297.3
15376,383.94
6732T,297.96
74523,67.83
7043T,409.4
17846,3753.84
60563,315.8
4107K,483.92
35705,7907.19
3548B,86.64
1862K,117.78
37707,306.32
36661,104.77
25328,96.12
90259,436.13
41571,199.08
54598,218.13
8210F,254.01
8806H,452.1
3259K,8860.0
6751V,457.38
8121R,359.78
58833,442.66
56705,430.87
1489A,155.38
78526,362.2
6962G,278.73
31015,223.19
34606,486.62
7735D,347.15
69846,300.12
5308O,102.18
2811R,3659.27
2001T,6230.7
66878,237.83
6997X,405.76
27662,2939.21
36650,298.38
60629,464.97
46923,95.3
34071,89.89
8772Y,95.97
2938A,440.82
8189L,195.45
50528,84.32
6088M,273.02
39080,391.85
27116,204.7
4525C,7990.0
41397,132.39
8923V,374.43
22453,465.7
3753K,292.89
96359,288.77
3671X,407.55
3298K,190.31
2075T,6562.41
9484Q,160.79
32337,452.73
7589M,2981.81
9042D,286.28
7702P,3907.08
83805,4496.16
1209R,917.59
7668V,470.96
41729,456.15
65163,4159.12
41725,402.87
9159F,221.86
9108X,432.45
52138,3730.37
15956,615.95
3834X,407.21
4776Q,95.04
52877,251.77
46195,319.4
31951,77.53
3103W,256.29
33040,420.12
46921,70.36
76407,7013.82
5972Q,374.28
94195,5644.32
20754,82.47
6543S,7718.45
7079J,6402.39
9448Y,303.74
3246P,149.0
37735,373.36
33611,461.69
67345,5695.97
79386,414.05
50514,134.14
9922B,232.77
19835,159.29
31345,3666.12
8122T,480.22
57961,980.3
5011V,64.92
3482H,76.68
9095Q,4371.69
33670,454.02
4672Q,5773.46
20750,154.07
41250,139.18
3206D,200.24
71160,192.7
2185C,4773.63
30580,431.03
3817H,4980.45
83390,1875.34
42602,486.28
85496,5000.23
8311I,238.88
7724C,337.48
4058A,175.01
25283,236.37
10553,281.15
53380,99.34
5766C,464.2
68062,242.8
10367,162.33
71627,7346.37
2917T,239.58
32655,8267.29
58185,408.53
26286,254.61
52338,372.27
4237K,257.65
31524,203.85
16904,1682.04
5805E,388.57
41120,310.04
56519,101.64
91607,467.68
6011G,85.14
5220C,348.7
61931,425.16
9154D,417.02
1147L,464.26
3855Z,388.36
3098S,9784.03
35964,5407.08
81756,139.96
4001E,314.02
78586,328.11
2832U,446.99
90203,128.58
90815,325.47
21401,4342.28
6515B,294.92
80003,2606.23
4297Y,5525.85
45177,187.74
73215,425.66
6991G,498.43
64909,480.14
7927V,108.16
8169Q,5899.05
2076D,5432.84
61079,2391.96
8476H,442.7
4753M,248.13
97501,320.08
2751E,292.97
34406,499.8
72992,487.75
53979,425.82
8381P,418.76
9184E,212.1
9933F,473.76
4671Y,481.97
29553,6916.67
1003W,415.92
7560I,228.49
8316C,4913.2
7722E,452.2
67637,283.27
2003R,316.43
25769,5695.41
8778U,388.44
19470,118.67
33906,335.78
4280Q,4986.39
12856,222.34
31679,7546.85
44791,473.13
3213F,305.97
48066,68.09
92693,313.25
4087Y,75.23
2854S,312.07
52431,251.85
4035C,87.66
2472K,420.35
69634,347.22
2600Y,244.28
7865F,7173.54
72651,5284.07
2370V,126.34
5268C,420.04
1654A,250.47
6618S,111.04
41685,7254.89
4616P,284.13
50412,269.84
6976L,9168.53
4004O,280.36
9360C,107.71
22115,75.87
5036F,292.16
2826C,2158.1
8178H,160.42
1835N,51.09
6337Q,186.32
7374U,4167.21
22136,371.51
9232X,9152.35
4588Q,261.4
6085P,3765.32
8027R,2486.21
2666X,110.24
86411,400.19
9511Y,400.31
5717J,319.36
27834,417.23
3027N,376.72
5636A,179.72
7852A,375.23
1615C,3919.6
98015,481.0
7257Y,213.68
8660A,419.66
6574T,245.04
3891V,277.18
8332A,224.41
2731M,7182.19
15188,4740.62
7048R,85.56
4597N,2826.67
56877,6276.72
1983G,147.87
30333,197.5
6592W,277.59
8716M,145.45
23272,222.55
5266W,329.86
10522,300.62
28914,8525.21
1646Z,9447.26
7683R,4449.96
83905,80.73
3337Q,462.88
2715H,290.64
4771O,462.37
37434,8544.71
78466,344.36
4490J,495.58
6215K,336.24
73609,8003.83
77882,164.25
26892,272.36
93567,334.65
29435,5915.73
47920,371.65
87044,320.96
9247P,2835.23
4811P,4892.13
7383K,360.41
62694,7863.72
31938,8795.7
8996L,9338.96
65357,8349.33
72924,2563.46
2435C,151.35
48747,160.91
6817L,497.64
3864I,218.2
88900,337.04
80310,176.32
75726,83.92
40445,7508.21
13093,7859.3
7437X,54.88
65151,387.68
3255N,7457.08
4187D,340.43
51754,494.63
78646,4245.78
68430,285.37
5253E,468.9
92639,201.99
5244H,453.78
8441W,700.22
83451,408.99
5558O,1408.07
8655I,3154.65
42179,429.8
82132,465.04
24394,5782.34
5537Z,6959.55
8028O,4398.99
9202P,346.0
2583V,87.84
8228D,495.02
2872S,117.93
73549,100.73
66570,5280.08
75328,7045.34
28676,203.6
15715,54.48
11969,172.67
2145B,3157.23
4207M,455.34
54586,274.83
1121J,323.39
98363,228.06
6382E,236.3
37512,496.1
7146N,4120.19
2686A,57.91
6133H,375.42
4515E,307.07
64485,482.95
2750L,477.09
9770O,191.18
29516,90.3
37822,188.8
62628,9921.45
37788,282.22
16890,127.43
2477D,370.96
7998X,330.16
2179R,389.32
2552G,171.32
83720,123.03
8451E,486.51
1214B,449.64
4577R,479.93
69101,497.29
6478W,232.29
3269P,8350.17
2032Z,354.61
72729,7675.18
43755,279.23
5312R,227.02
4510Z,177.5
8410F,198.22
53126,487.21
90038,120.81
8817J,380.78
96372,112.23
7949H,110.57
7583Y,58.49
7915K,243.13
18342,467.34
7495F,74.08
3910E,130.5
8591B,306.07
3398Q,8007.0
7131V,137.64
32981,309.63
82624,6941.76
3195X,260.45
76296,445.25
57105,8799.99
4428W,5780.77
3516O,7869.75
51779,380.66
9262I,313.47
2345G,347.66
9927B,92.62
9751T,298.87
3066T,219.01
55668,429.33
11417,291.14
2155I,7203.03
7273P,304.97
3504Z,314.99
25332,1958.07
23942,145.98
9869S,88.71
4791N,95.35
1601E,3883.81
7874U,257.97
79372,238.51
10826,155.62
75740,433.38
5542F,241.41
84371,366.33
5471N,112.86
6452B,339.87
65899,375.5
73563,6236.95
8719G,478.42
20312,388.92
5337R,9461.71
7038R,458.55
94682,310.55
8315B,304.22
6478T,209.58
44390,248.51
76573,304.91
7057J,106.44
29742,3022.22
5444U,307.93
35514,329.39
4272S,2598.92
8337E,215.01
7782J,7883.96
1406T,398.64
7447W,1631.16
4070L,2118.98
4997A,332.64
5811N,125.2
78301,5177.7
43872,120.54
30060,6719.47
61839,283.88
60599,711.62
17915,130.32
3185X,58.76
19434,8078.82
32372,252.44
70550,182.98
83399,73.24
57698,108.52
9944T,397.39
50411,83.35
61185,293.46
7620G,8861.36
35137,386.98
60981,100.3
1296T,224.18
6319R,404.06
3893Y,399.84
5502T,459.93
9498L,341.0
6578H,2386.27
1952W,285.19
31250,5952.83
30272,493.81
2147P,145.56
38747,9838.72
9088R,464.23
62502,1541.65
9522H,216.98
20875,144.58
2706U,269.1
34790,340.04
7925B,244.51
47453,357.29
4430D,103.44
4830E,92.12
7461B,380.54
8798C,4016.9
4159C,3374.93
28082,6802.36
53461,486.67
7108M,1748.62
6278F,149.18
63305,5305.13
2232M,121.23
5745T,278.13
3522D,275.02
5034V,436.51
1156U,1624.28
4512M,192.44
81909,242.68
24689,354.25
36563,116.85
9488O,326.73
23627,6997.35
45720,321.03
61302,321.2
3806V,315.87
57328,445.21
40311,301.49
5173D,4439.47
4002S,382.4
42383,60.56
1275N,103.86
6375O,7277.81
74708,482.03
71614,205.49
73556,183.47
81990,434.81
90842,337.89
4274K,464.38
7153R,7314.38
37082,404.71
6714X,206.38
80307,368.26
4341C,368.55
40762,87.91
6065J,408.18
71746,1505.45
32170,142.28
64749,493.73
7313P,214.47
8647P,266.12
92391,317.43
7274B,2841.86
91451,8270.53
7330O,453.0
1443R,152.45
3452A,219.85
3368B,7302.07
54375,124.66
2987J,369.11
47329,9750.47
20170,330.58
1493B,1874.23
2121D,3452.25
9863G,2810.99
59563,385.43
47711,8493.75
6023D,1517.35
67948,350.31
5519B,194.78
69654,5909.63
5999X,462.93
4207E,117.93
1200U,59.3
44837,4462.77
9550X,163.81
94627,124.13
6042B,200.54
78419,2883.35
9618S,151.37
7831O,107.05
40218,8407.73
9297E,73.38
55317,7961.24
42981,409.1
85971,59.74
97213,5769.23
6808S,88.43
1992Z,123.73
92520,110.76
99315,133.96
61186,449.82
78123,212.68
5115V,131.68
8463R,463.96
9769H,4083.94
2167G,1120.91
1601M,454.3
2914V,163.4
49274,296.35
36313,317.82
7463W,420.05
54460,9453.98
2473H,418.12
8887X,155.93
3207I,6070.1
1901Y,8823.68
3537E,360.82
53011,495.79
54177,116.13
9058F,122.63
24241,865.65
2513E,5974.45
70916,453.52
15325,8066.77
79017,5877.02
1623B,5625.01
3262S,363.35
1093C,337.57
7331Z,236.75
99314,155.62
