Medical Code,Cost
35331,139.83
3599X,1091.89
6052I,75.92
14632,114.25
5403Z,353.07
59531,66.33
1171V,8846.4
17779,97.39
82717,8123.89
90781,6952.78
4552A,114.16
33329,389.86
69257,377.4
4036B,273.62
4362O,412.31
8525G,156.65
90836,234.67
4201I,77.05
76907,300.38
4717U,4768.76
1149B,6004.94
8583S,8800.84
99027,307.74
79958,196.05
61345,9952.5
36091,78.54
35230,1749.28
16844,233.55
3760C,301.23
40561,116.2
68761,478.83
48682,7810.6
9265H,586.18
51569,7582.75
14461,248.54
1051T,2257.98
4862U,339.64
6350R,274.99
6469R,491.17
1017X,136.9
5935J,4703.01
8931H,268.16
57703,122.43
4061Y,54.99
2635D,198.38
1521F,475.09
50284,366.02
82417,245.85
90518,236.79
46189,116.73
5853Z,311.74
43941,278.17
97739,207.72
8725G,426.06
9446K,122.68
3407R,105.68
13287,64.35
9682Z,207.44
9549J,7859.63
34542,6587.97
58470,249.74
66148,105.27
56620,7062.71
9477Y,85.76
9424G,325.86
15443,274.04
63893,167.97
38188,148.04
9835U,469.1
35989,430.51
69953,497.18
5786H,157.37
4182G,362.71
30550,133.31
4415A,316.48
29120,96.73
60420,4831.23
45972,378.9
59633,78.53
9376P,124.26
63066,9642.77
4725G,229.61
20406,210.24
3186G,302.38
6528L,3804.62
3048Z,380.48
36153,231.15
42335,469.82
64956,78.07
70164,402.16
32710,353.63
5758T,481.01
73506,7814.97
7447S,379.29
9315F,322.13
11844,89.17
76056,368.27
6004F,6592.33
43116,161.84
46529,120.82
9927M,291.93
58180,434.56
4155G,421.96
94391,324.55
73757,259.35
32046,286.31
5285O,212.66
2630T,185.53
8232F,306.28
7443K,132.87
6060E,4580.26
4378B,443.44
3836W,284.85
9048Y,164.71
1311E,411.32
3856S,252.19
91347,84.87
75058,428.56
4730N,131.68
60283,462.4
7678W,396.39
70175,180.77
20155,5622.16
55877,314.17
96971,8657.46
20380,346.67
19955,326.72
79481,180.19
2858Z,401.85
24792,325.6
8545G,405.8
5089G,331.85
7842E,470.96
8842T,89.59
64546,7292.0
56420,419.86
1750F,280.85
91606,89.92
90366,7451.78
8955H,162.82
59277,367.95
2165I,88.72
72024,300.33
3045V,176.25
14832,497.38
32475,376.01
95940,64.99
90075,94.61
32521,7644.89
36427,130.54
1896P,168.28
5148B,8017.68
5466D,479.87
91932,335.11
56357,114.33
9243K,3577.12
3266B,319.96
30590,292.06
7122U,318.18
8102N,267.58
2824F,309.16
9847J,171.8
6969G,2643.78
6081U,130.52
8237J,218.0
60439,400.7
8963J,434.44
46479,278.34
4592Y,392.07
2071Q,1062.34
3005Q,88.75
18723,58.15
88995,336.84
2787B,455.45
93501,724.52
5275Z,291.86
61927,8126.28
62317,384.34
3848K,189.14
6338A,192.35
64576,207.83
68411,290.15
4074W,155.21
4134R,407.19
62005,3555.17
7080B,426.92
3723B,393.57
23400,233.72
1083W,119.14
5053T,289.36
9810X,8324.64
59019,9970.37
1440L,497.67
33694,97.67
5583U,3441.87
6053Z,2843.39
7782G,340.35
6933V,356.34
5437V,97.36
1168P,178.94
2004O,158.58
33682,116.43
16219,815.14
7738T,7890.42
2157N,473.9
1451X,210.88
8938F,194.32
65403,5685.9
8171G,382.04
67632,478.28
58166,420.54
81600,144.73
61672,7718.98
60916,1710.68
73017,482.64
39862,385.37
6124B,831.82
3161O,462.97
10594,327.83
3418G,150.73
24508,100.72
8560A,68.51
7187D,314.62
5008W,96.31
66561,7271.72
97968,140.65
27826,119.24
3721B,253.74
97694,458.32
4101S,446.89
7151O,4165.82
80156,9937.31
65139,177.2
75623,9727.92
1370T,459.44
9889Z,174.84
1835G,224.93
37696,254.16
30341,484.6
60317,276.55
5278Q,405.75
42528,108.98
1169K,79.48
8267U,249.38
41059,394.73
43965,1042.14
53666,222.95
67938,53.99
5767G,1752.31
80579,1320.5
43316,8019.26
24458,323.3
3696F,486.01
2646W,118.48
35406,1511.23
8635Q,113.75
18931,98.81
86227,171.6
6145H,5682.02
6204R,2541.92
2928G,150.48
17283,278.76
16927,196.03
9206C,56.83
6231H,65.56
50855,379.18
5097S,1798.43
1624X,489.12
2241P,6586.65
8879I,485.18
47993,479.82
57394,397.23
1290T,5785.86
16866,119.14
70899,147.88
1372J,4519.95
71663,329.39
87252,9838.99
8317P,350.91
39584,474.64
4819I,1142.39
67621,2485.99
7331W,456.32
16066,455.43
65592,351.76
65617,9092.43
33985,7087.38
80221,55.25
5812Y,467.31
26982,484.87
50977,82.24
60697,246.49
4141R,72.54
6846V,483.84
2928U,355.71
5239Y,109.58
17537,63.89
1095G,327.43
8820D,251.56
7703I,192.81
26020,324.72
26213,202.09
6417B,139.68
42320,298.2
8939Z,121.34
42391,2972.67
15669,71.47
35091,1433.67
8705U,200.32
75210,153.13
15957,386.1
42292,3207.6
3041O,371.83
88788,182.13
50724,350.69
80063,311.26
4353A,372.86
3379N,6367.01
9322E,406.34
26202,6724.99
18592,8287.57
63953,9621.01
6243P,301.28
94065,230.97
43003,486.37
9114H,347.81
9603B,138.78
1874X,3865.34
6813Z,209.33
4738J,72.58
63797,101.59
54256,442.11
10848,163.75
56919,346.36
23836,418.06
9543J,344.98
5283V,246.24
22604,249.2
7435S,260.05
36381,245.75
1302F,93.04
2014L,202.3
2474S,7195.2
32113,471.03
4455M,5154.16
6781B,397.55
15122,188.59
4290T,130.35
2500I,211.37
39161,65.68
16113,114.32
26178,830.97
70425,4044.43
73699,248.61
22015,6144.66
2715A,495.15
22355,91.29
6119Z,4259.22
2171X,499.7
2009X,302.47
9158V,491.97
66557,5557.23
6217M,152.37
39731,400.46
2525K,397.58
5381Y,273.37
28832,434.34
5050N,2199.15
6092F,420.46
13435,262.54
7445W,357.98
83231,213.45
1183N,369.47
4339F,349.78
16474,7599.15
68887,7496.14
3452D,205.01
52487,362.98
39803,414.3
7565I,409.04
19649,353.13
5159X,8337.71
44109,7468.0
68049,131.84
89653,146.15
71392,300.56
27045,476.32
6713J,348.79
9685V,442.53
7390A,96.14
5656E,378.15
78737,5653.0
7148R,290.31
10144,237.25
41063,498.38
20214,5503.78
3246R,293.93
3885E,177.5
79131,222.96
12153,125.25
9367R,373.2
68771,169.8
6723F,1116.73
4926T,342.02
7137W,86.48
9037P,119.69
23898,189.06
50551,225.97
8959I,305.79
4984D,361.52
46994,381.99
78931,180.36
8735Z,514.17
4388M,156.23
49467,108.82
4071W,177.74
19384,126.77
9380A,193.14
52035,294.62
5887U,352.29
63769,6671.61
7090N,459.42
1987H,67.69
24030,242.05
66912,8042.58
43010,4430.19
8220E,314.34
69321,4875.07
5323Z,482.67
6545C,361.26
95630,195.54
9520T,322.88
7466G,8766.82
9501Y,259.57
7843K,492.23
14404,333.82
89760,452.32
73131,171.13
17521,393.35
31769,496.22
6908F,432.56
2858A,2645.02
7731G,6918.88
29592,8755.0
3558L,163.16
1186X,124.9
3362R,250.0
97245,7678.34
56872,171.34
9378H,242.73
18853,5814.33
58181,169.98
26003,414.65
3419B,381.78
85843,115.81
62437,208.86
10254,453.47
55929,385.17
8765L,6359.52
23341,3800.54
88440,193.66
13190,388.19
9268O,264.92
1618B,8036.16
9363O,3674.76
8178D,162.05
16503,388.11
83956,108.25
1321I,2725.83
6990C,242.51
6765O,470.81
53750,4580.27
5545Q,270.27
91690,2222.48
35455,318.71
63026,323.33
2537N,4092.81
7950O,461.55
8827O,115.2
19315,401.82
9298J,152.37
31228,227.15
93239,426.23
82182,456.23
71666,457.05
8621G,113.32
96724,431.77
42407,306.03
56351,346.75
4013L,239.9
4829E,481.73
39159,461.78
28658,282.9
1060H,471.12
3715E,395.78
83833,5671.87
4537D,226.55
61580,8416.84
19372,473.23
5506W,230.54
2610T,63.34
6793H,106.14
91564,2199.61
43034,119.37
95950,476.12
4276C,323.58
39779,202.02
46592,213.95
78094,142.41
35147,339.57
29599,314.09
9005I,3493.95
60266,487.42
16360,91.07
99620,245.8
6556G,4841.45
12878,306.56
6775H,132.41
2472T,241.44
70580,7461.44
29088,374.7
2328L,6330.61
21664,64.24
84198,135.92
50733,363.11
5703X,2909.77
30419,164.72
76825,9802.67
55518,152.75
19027,1640.85
89875,9766.77
9361E,241.35
55645,177.95
5828Q,7671.82
6138B,163.78
95976,402.39
1243F,314.93
1593S,370.9
9880N,284.0
6695J,110.95
9856C,4310.08
6319J,144.58
43942,271.05
11909,291.52
9077T,349.16
5491X,309.66
8138W,129.45
48647,228.22
9085Y,1524.58
9381U,4558.09
29478,432.1
97032,267.03
45941,129.27
84934,8072.38
57236,121.84
84743,102.19
83522,458.99
84337,1613.38
97711,444.22
2957T,220.7
4622S,314.44
70589,389.47
4396D,189.01
86500,66.27
76232,233.9
16897,392.62
4908C,477.05
3252T,473.07
4733T,187.92
4351K,57.85
9298B,407.58
59973,187.31
3548I,137.36
95458,2564.91
75285,836.01
38044,7249.7
28138,491.05
82269,395.27
7944L,311.69
7976V,473.06
85021,117.01
67899,291.21
15987,387.96
96063,4002.94
9165H,58.98
87747,270.69
9325R,495.81
7459N,429.46
1511L,238.92
36809,342.15
51409,366.07
99908,146.13
3908X,9105.57
6040E,107.48
8399Z,5276.3
9871X,274.82
9523X,356.74
8653B,258.06
1807N,377.08
4640E,248.77
96275,9927.88
5218Y,322.17
4638N,174.59
85697,3773.21
51908,768.27
3378Z,125.24
71811,467.15
17138,348.6
6519B,416.35
8404K,61.86
32875,457.79
1254B,1786.56
3812N,2339.18
5881Z,343.06
48007,418.58
7469W,427.06
95540,141.06
96185,1643.49
41219,495.39
83739,157.56
5511N,207.24
51030,5851.73
9981M,926.38
86162,378.29
1924V,193.04
2619L,97.9
96365,1280.5
2622C,322.91
41339,361.59
7026W,140.0
22859,419.55
35138,4228.71
7282Z,467.32
1446U,332.83
96721,162.85
2962J,279.03
2836Q,6963.76
8663R,355.34
2143V,375.59
43482,335.69
6847G,5387.08
15638,4844.67
11207,133.08
2868R,494.43
1752Z,5978.85
8333I,8565.75
85468,995.82
9457B,986.5
1408K,346.35
9901M,5257.26
2738J,230.15
32514,422.2
5338J,435.73
90123,383.29
5003R,4350.8
28608,217.81
3910L,197.63
3828R,7054.89
8153R,9542.04
29303,456.98
43864,202.58
6451U,3895.67
9364V,173.33
6831N,479.51
5648S,190.87
71479,173.78
82397,173.69
1705Y,342.52
43076,65.48
6035M,174.21
1927Q,69.5
9580H,485.36
97361,218.97
5763O,367.47
4405W,337.2
7465Y,1191.31
55614,409.44
3339F,3964.3
2320D,112.68
99062,1095.37
9752J,133.1
9026X,763.39
6293Q,351.72
17744,202.04
30085,443.67
1786Z,261.51
9012I,182.32
18565,282.42
76514,257.38
8600L,268.37
75191,6376.69
44851,8726.38
7660F,141.2
76678,7593.39
5311P,5543.73
1572P,338.65
9436J,356.37
14225,195.26
7885M,393.61
7939K,318.96
5148Y,456.95
67070,115.15
87324,1871.52
1781W,6971.66
1241S,372.46
2360N,7122.0
1674J,190.93
10921,225.47
2670Q,148.16
7001J,386.27
87500,145.92
77154,7537.04
40719,276.53
3863I,7285.27
96504,364.97
2701O,78.3
75383,60.67
38222,83.34
3096L,384.08
89025,121.72
3687N,2931.76
3302R,1665.57
7530I,9534.43
25669,5533.68
5015H,104.17
8692L,95.29
31763,156.59
90309,228.3
40848,423.73
7892V,238.82
3552Y,256.42
72923,64.51
91282,496.13
7406M,319.91
1961A,785.22
9595W,374.71
20729,411.43
6382Q,68.2
4430W,436.89
2069H,167.09
56438,277.71
95717,226.1
3080A,204.16
2990W,460.63
75184,406.98
80822,127.4
6094I,320.06
8425A,208.47
75505,456.62
1708B,211.11
69610,160.09
29629,253.62
2908Z,182.43
5699E,4094.73
5963J,181.72
1705K,383.75
92440,307.2
43999,482.38
5061V,129.0
75237,372.73
77353,6605.83
9169N,440.32
7793C,8061.17
7133E,78.1
6898Q,256.46
8528C,247.58
3387I,55.87
83406,146.48
5171V,265.93
7942X,264.16
4470U,313.66
9634M,224.51
99662,8995.13
55447,357.76
18537,216.1
2605J,68.25
8954Q,92.79
88126,80.15
53050,111.56
5975I,360.64
8343S,112.47
10618,306.38
13541,89.35
8605V,364.59
9340O,102.75
73336,315.75
4798J,1173.48
42159,391.0
6586R,197.47
57480,76.91
5259X,8936.12
48846,2955.92
5653B,194.41
76436,8743.2
4099F,369.17
3461C,100.95
98923,98.68
3439R,376.21
9645O,8659.9
65249,152.69
32349,393.54
3686E,159.51
81846,234.49
5359J,182.61
3861R,318.79
53001,56.2
2517S,389.88
4273J,368.83
2744O,112.23
20383,152.75
9243H,219.71
9514Q,356.34
26783,230.28
4463P,457.12
4026O,77.23
2754S,284.61
3782O,2435.33
2003O,9728.23
3022M,7599.78
85785,338.94
79270,2855.46
6695R,160.83
6297P,371.96
30435,497.29
1974X,386.86
5675C,4545.85
2542X,208.02
8186F,2649.33
41596,302.62
2665D,242.29
5554B,71.04
44718,368.27
87682,81.07
19119,8084.11
84744,170.66
2283Q,9701.04
9471E,7266.6
20235,8913.59
11280,140.1
24353,851.35
6517G,3763.65
5928N,9765.57
5734X,7351.14
9766O,471.36
8039D,418.49
38295,6554.15
63598,238.57
5387F,454.27
82096,458.97
10733,283.21
2705F,349.73
10739,82.46
3868V,292.06
6975W,1912.04
4781E,404.32
6523Y,496.77
26411,64.83
36758,8975.39
9293I,2348.87
6172W,6264.07
69580,147.16
4527T,382.67
7855Z,9217.55
92972,240.55
6326D,3020.09
1729L,300.95
66868,172.98
4172N,3910.88
6586E,138.1
73384,1212.93
74368,8336.32
75760,254.89
4822M,3347.93
9040E,9273.38
6033S,271.88
67088,7447.42
4122Q,138.06
59417,474.06
7772L,8692.07
4694R,266.48
9234E,70.68
72573,7903.02
3078N,135.1
47024,7674.46
6571V,426.4
28691,378.02
26779,7015.17
18775,262.72
59874,6908.1
90018,197.21
6524S,330.37
6617X,254.27
14422,91.16
79883,65.35
1709U,8950.83
8109N,3997.2
10424,4232.0
2909E,113.94
8947I,1395.18
48067,256.88
64266,469.88
39207,269.07
9867N,92.33
2537Q,68.49
8733Y,380.1
50508,104.56
38515,214.75
74881,72.63
6402R,240.59
7541D,274.4
61021,410.2
63973,214.97
1067N,3817.42
41538,2550.13
2919B,596.22
1516Z,184.91
3395F,355.43
4223X,3407.82
26655,438.16
8508P,413.32
54482,7713.7
4994D,6857.36
9177C,275.56
58921,494.16
3445E,104.38
2260C,441.34
78925,441.5
6063W,395.43
28186,334.76
4956U,52.53
5751L,6292.83
7808N,4584.56
8440W,4338.31
7184K,207.67
94442,297.41
72434,51.47
8563A,490.77
68722,444.45
6971T,72.38
3924T,160.32
61037,272.24
74724,298.38
85887,9175.22
11748,263.31
84889,365.71
92375,518.52
1617E,455.02
5375A,195.75
99026,210.65
55231,124.99
1866Q,1208.86
5255T,293.02
50430,359.0
5417U,392.43
46979,434.45
4990B,416.57
9657F,7299.57
8249K,277.9
4077X,5843.15
8724I,107.4
98527,3539.33
19319,474.93
8260E,435.03
12356,164.64
92867,271.57
24615,289.96
9374K,382.34
96706,127.35
9666L,2204.73
3758V,216.99
3346P,9632.27
1374Q,194.82
6122V,196.63
4834A,129.22
7996F,197.48
3835H,398.39
71441,9113.86
3029F,320.9
29925,407.79
8770D,7851.98
96162,465.21
8265E,285.8
14905,90.74
52990,402.2
1886N,318.8
9900D,409.62
3693Q,116.92
8477O,359.26
6010J,102.71
69453,330.66
4712L,5803.81
26417,455.33
9890J,203.27
57757,6313.16
1297E,319.54
76477,131.83
98615,325.56
1525M,8383.57
8193H,239.1
8366D,381.71
21980,2825.35
9839D,101.53
4240M,292.61
7576S,495.38
5578W,8390.48
25595,6357.97
1253K,442.3
9962P,4955.34
78771,472.08
8276M,464.3
4389A,439.82
2420L,213.16
50427,307.73
22221,239.52
9679O,9033.31
20270,1579.7
66829,3160.59
1065Y,78.34
5661E,435.61
1274Z,454.17
65934,456.3
8883E,186.89
3108C,72.63
14663,405.22
83377,9613.23
41633,213.06
4928Y,348.26
79726,3559.54
4341M,388.5
7706S,460.96
83672,233.9
98952,388.32
1800F,6532.96
9921D,208.9
51787,4306.79
11772,109.62
3161X,4240.37
59460,122.48
62243,278.82
46854,4767.31
3647Z,382.31
13901,3230.05
5406O,327.82
76066,359.08
5224V,78.64
91295,170.95
66012,181.16
9694Z,352.87
22016,1555.59
20279,180.45
9128L,498.28
3782X,4025.39
94861,64.7
5127V,8714.93
3285C,82.07
93200,274.82
31294,487.44
3644E,1125.53
9260Z,453.17
28030,2823.02
5653I,304.44
7530G,986.48
2774U,4601.78
9320Y,98.88
36933,56.43
7592V,5025.19
6828K,102.48
2046Y,460.17
56129,75.5
96364,329.1
76163,57.91
46707,120.28
7927R,396.63
3389T,201.29
4762Z,88.26
28789,193.18
4124K,70.21
1241Y,153.74
8380O,3165.47
1327U,3466.22
4272Y,147.92
23105,250.97
33463,148.17
35779,482.43
5572H,373.08
29860,8781.49
6811L,388.62
71456,456.35
9134G,392.22
62318,187.66
3744J,349.11
3635O,181.95
18566,349.14
52234,9730.27
9987F,477.31
9955Y,8770.06
45421,8699.32
94788,8627.48
79803,50.99
81606,398.73
13343,245.17
63892,806.92
19614,413.98
73214,423.35
69793,3822.32
4060H,8821.77
1508H,3531.46
8513J,133.86
37569,313.24
7315H,318.33
36202,340.19
1966N,449.4
8142H,454.39
7785L,2837.96
92868,8637.15
2810K,367.54
81843,153.65
1095A,259.27
40902,6420.46
1200O,424.11
7757O,8683.35
7398Z,143.17
68674,159.56
44760,173.22
5582O,126.84
4591V,162.88
38111,391.92
8322I,174.35
1906F,490.35
43223,318.96
75163,497.07
6419N,188.13
64237,93.18
7334E,4416.99
3451S,133.12
86088,107.46
49702,248.32
67573,243.01
61215,3147.22
9618T,109.07
10984,231.8
24059,4989.18
81097,419.78
74767,438.83
58313,4159.08
95614,79.04
1637P,286.75
10173,249.03
49795,236.63
7293C,341.88
31901,68.2
82576,272.01
5170E,120.44
17983,232.44
8378I,173.46
2752Y,1854.78
7901D,110.05
9260P,2993.31
95960,2501.78
6558T,130.41
83180,180.09
97288,467.95
68453,106.71
54712,133.35
4242R,234.38
5661I,151.22
7053J,493.27
2804W,484.95
7938I,6836.74
85077,368.06
4946X,80.82
3639A,1971.59
3966B,70.59
7969T,485.42
6230I,401.58
74680,259.17
17109,4531.82
88947,100.15
3587T,358.89
19405,361.46
55525,71.99
9285Z,306.39
6583K,338.12
1370O,7410.69
71857,138.85
6710F,7158.16
8620Z,73.42
4419C,231.34
86045,300.57
7748K,336.22
63105,166.79
8970E,2529.28
66556,7491.32
78709,146.86
78489,5696.64
23540,105.54
7511S,340.81
9479E,436.46
8734I,108.49
45214,110.19
7303U,242.65
16639,404.14
3847B,9398.94
9179Q,236.85
7394T,9380.52
7269B,287.09
6872M,157.36
4632P,307.28
3751A,191.4
1708M,220.46
37318,1802.28
5817E,1812.19
2725E,94.14
97313,324.69
39825,51.67
23154,373.57
48361,165.37
6652Q,170.61
1038F,55.37
92534,208.94
5702M,84.27
42797,252.24
6912I,2546.39
61641,379.42
7009N,9985.67
8909Y,472.47
81816,487.31
5421A,200.64
52193,3748.43
20600,348.24
53612,140.15
4055B,436.37
11492,6223.88
1457C,173.82
4344K,58.26
91431,120.31
99393,230.61
4063Y,352.56
6945A,411.19
73781,7096.38
2401T,118.99
49326,161.53
6081V,139.5
8477R,698.52
3189E,406.58
83862,313.12
88282,336.89
5956G,2265.53
3071X,974.51
16500,409.02
82680,131.22
50159,256.54
67403,1159.12
6323P,69.15
2184Y,259.8
88670,485.48
80199,257.4
24618,131.64
32362,457.0
45057,455.09
3720W,6376.4
7375R,276.78
3374F,428.63
85347,492.18
26946,3008.68
2561T,720.14
5607F,191.73
9347P,326.24
96490,272.09
7624X,3170.46
52592,166.51
86490,181.92
34799,418.49
4779T,188.06
6715M,211.47
9113M,381.81
68131,68.67
9024G,452.56
5495X,9429.54
4512W,4004.74
79467,331.32
6678X,5202.13
4830Q,454.6
74830,318.48
8058L,7431.18
2824R,326.99
1800M,4431.11
61831,8279.01
54343,405.07
2756V,64.83
98158,2074.74
21395,7483.43
11167,4252.61
6163K,453.33
56824,372.62
76596,138.09
3686U,396.82
45592,450.61
56983,139.36
4585V,335.6
64303,2858.68
9731H,82.57
17000,396.81
7172Y,354.59
2562I,443.32
6206M,5658.83
3473Z,238.72
92071,193.23
5798T,9944.05
7159F,3768.17
36895,402.54
14700,333.47
6919G,238.25
5308C,429.83
91761,144.27
91199,106.44
47689,367.53
27182,161.11
9311T,77.96
52015,233.85
66738,76.09
71926,1530.37
93388,340.81
8896S,471.35
2355Q,2228.48
7422Q,105.41
33415,64.99
3746N,185.32
4909W,108.94
62500,132.99
5376F,295.05
1346J,269.87
1643E,190.13
7354T,312.37
3904S,245.4
1081W,356.74
6851K,465.64
9189I,4283.41
32191,6712.22
8337O,165.45
6249L,126.48
1887Q,124.32
90355,478.79
6511J,301.99
5872U,278.46
2695Z,336.81
5905Z,129.13
6967N,3645.99
25053,429.52
6677H,8580.37
3258A,280.47
27388,136.87
24316,2627.97
2975C,452.51
53904,1788.18
5713J,8565.54
87423,449.38
51949,287.9
11141,117.65
6389X,322.84
1001Z,385.98
34487,183.88
7285K,7518.89
56555,7260.21
36098,661.22
84558,302.75
93179,8106.93
24333,6654.77
93197,2452.65
92706,364.85
9059L,9444.94
5896I,384.12
66592,383.87
1789T,50.57
8565T,117.93
9508V,194.11
2548A,444.25
24361,102.81
80609,427.5
2200B,6331.39
9965B,5530.12
9721T,64.91
70075,2232.39
82258,60.59
21978,8447.8
9629P,4502.21
8229Y,1805.34
35538,400.55
12720,278.15
44644,189.66
6377S,193.18
5744L,8241.38
15765,391.36
11843,199.64
98963,90.92
6963K,237.99
4770N,4759.05
85514,78.52
29744,408.83
37324,268.01
7611U,388.97
60211,370.43
4344V,330.08
1625G,2650.77
3959O,8735.74
6502X,6460.06
7109S,8244.42
2546S,285.45
71657,839.75
6658Z,7997.34
5559F,499.72
80110,397.74
51605,148.37
7654S,338.08
6219R,422.22
16734,9464.57
66763,319.12
3136I,2888.54
6878C,3126.69
5218K,198.77
8142U,403.05
69726,110.51
22057,405.34
52948,255.12
2142L,292.19
8908J,7002.86
20734,2595.43
4250F,5676.27
8212O,325.99
4953G,85.96
1153Q,8519.48
9716Z,1762.79
61277,335.82
95172,4857.02
17325,5774.15
18051,2853.02
6430U,73.27
6867C,7899.53
29612,221.54
5167I,4951.16
34950,260.98
5463J,402.02
7902W,422.6
88631,56.39
4361B,218.5
4782C,357.45
2150M,116.8
9887P,379.78
82629,318.83
9623S,314.94
7634Y,383.94
78160,8327.55
80910,408.97
18467,83.27
68711,375.49
89553,160.15
60246,155.8
19025,223.21
7877L,230.32
8603J,349.52
95887,143.95
7974S,91.36
4429A,263.25
2587O,201.89
85561,408.07
5884Z,161.78
5229Q,281.0
4296U,97.42
3753F,122.33
93039,7848.45
1675L,2601.12
2198Y,134.81
70543,373.31
8735A,227.51
3178W,3552.96
1161D,2745.64
66137,139.71
3881Q,292.09
2101S,153.19
7392I,199.01
3324M,193.11
5515X,222.69
56253,115.43
23318,8099.89
3224J,196.37
4273X,402.02
63504,393.66
74953,87.23
9034V,333.83
7072P,346.1
8239Y,291.99
4361O,148.93
30915,323.09
99849,159.31
14338,405.37
3741R,305.81
94201,165.99
31398,464.09
16923,94.85
11983,461.2
24449,89.88
20695,312.59
7400H,338.91
80905,337.92
47288,80.18
99613,216.39
1038Z,2351.64
38414,53.72
97977,352.78
2578X,396.5
3457X,370.94
73668,4903.17
3133B,323.71
2966B,161.58
40884,194.84
7170E,456.46
5071F,450.3
94733,199.0
6870P,52.45
6990U,222.16
38596,263.11
2586L,230.88
64684,1188.94
3746F,122.87
25879,2593.94
60380,74.8
1778Z,67.6
5835X,227.75
9481V,5667.72
4099V,311.97
48924,282.38
36997,3435.24
12664,53.19
26545,449.19
7730N,7477.96
7009E,54.14
3249Y,452.09
95890,112.45
66274,287.83
38183,2988.69
1097D,237.08
5659Y,1578.96
4390U,483.69
7065V,263.86
36186,284.5
2384E,8673.78
24633,499.06
3578M,245.97
8942E,438.65
83596,244.3
2026I,413.05
96047,58.14
8666H,147.49
17195,122.41
89866,86.63
5765W,140.25
48700,3891.9
24144,256.12
1262D,113.15
73253,95.08
1583L,9317.99
86052,203.51
3690O,344.42
4619O,96.26
7542D,410.84
3399S,9427.02
57901,6242.21
20338,8993.86
16039,674.85
31075,376.58
17129,167.42
76953,82.01
99970,492.75
1114H,235.96
81725,223.82
91749,497.12
76273,6994.58
2209G,220.02
30555,386.45
90731,5135.32
58301,478.66
3132U,828.01
9082R,53.7
14971,7761.88
24147,310.02
1311T,292.07
67022,413.55
25522,230.2
28539,226.65
5493Q,340.58
7298E,402.47
2455D,447.94
5473P,3832.63
6116T,415.46
7760B,314.59
48279,9245.07
4859U,240.29
20813,5010.35
3706K,154.47
9159B,5847.26
2545S,380.57
47917,5041.12
1924B,202.28
54528,380.72
73382,436.55
2702Q,262.87
7466L,306.06
11603,314.25
29106,228.56
24255,2956.19
44579,187.12
81218,387.12
1662P,395.48
91014,345.89
6265W,293.96
6085N,7139.98
7083L,101.13
47445,5845.43
1548P,217.89
24221,215.65
57416,432.07
5167T,1695.42
55201,406.94
3312I,267.32
8519L,7634.93
37715,7814.29
59432,186.6
40271,2504.93
9702I,225.38
6013G,2217.43
9043Y,123.66
4122E,3737.13
1770Y,480.99
8936M,302.82
13395,6763.54
14858,312.9
2611K,86.12
1227C,435.13
40376,608.01
8388P,405.37
8228K,186.92
58724,370.92
29950,212.07
70866,139.83
77394,133.86
7506A,416.38
9892V,9071.92
63749,2175.41
29418,7831.09
53441,263.69
3128Y,494.05
3607O,297.76
40618,435.83
9120Z,5871.29
7032C,366.55
42677,231.58
6188Z,9830.53
4941W,7946.98
